transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created
593,0.0,0,0,18,24,attack,38,9
595,0.0,0,0,16,24,attack,39,9
596,0.0,0,0,16,24,attack,39,9
598,0.0,0,0,16,24,attack,39,9
599,0.0,0,0,16,24,attack,39,9
601,0.0,0,0,17,24,attack,39,9
602,0.0,0,0,17,24,attack,39,9
604,0.0,0,0,17,24,attack,39,9
605,0.0,0,0,17,24,attack,39,9
607,0.0,0,0,13,24,attack,39,9
608,0.0,0,0,13,24,attack,39,9
610,0.0,0,0,18,24,attack,40,9
611,0.0,0,0,18,24,attack,40,9
613,0.0,0,0,13,24,attack,40,9
614,0.0,0,0,13,24,attack,40,9
616,0.0,0,0,15,24,attack,40,9
617,0.0,0,0,15,24,attack,40,9
619,0.0,0,0,16,24,attack,40,9
620,0.0,0,0,16,24,attack,40,9
622,0.0,0,0,18,24,attack,40,9
623,0.0,0,0,18,24,attack,40,9
625,0.0,0,0,15,24,attack,41,9
626,0.0,0,0,15,24,attack,41,9
628,0.0,0,0,12,24,attack,41,9
629,0.0,0,0,12,24,attack,41,9
631,0.0,0,0,11,24,attack,41,9
632,0.0,0,0,11,24,attack,41,9
634,0.0,0,0,16,24,attack,41,9
635,0.0,0,0,16,24,attack,41,9
637,0.0,0,0,20,24,attack,41,9
638,0.0,0,0,20,24,attack,41,9
640,0.0,0,0,20,24,attack,42,9
641,0.0,0,0,20,24,attack,42,9
643,0.0,0,0,14,24,attack,42,9
644,0.0,0,0,14,24,attack,42,9
646,0.0,0,0,15,24,attack,42,9
647,0.0,0,0,15,24,attack,42,9
649,0.0,0,0,19,24,attack,42,10
650,0.0,0,0,19,24,attack,42,10
652,0.0,0,0,20,24,attack,42,10
653,0.0,0,0,20,24,attack,42,10
655,0.0,0,0,18,24,attack,43,10
656,0.0,0,0,18,24,attack,43,10
658,0.0,0,0,12,24,attack,43,10
659,0.0,0,0,12,24,attack,43,10
661,0.0,0,0,20,24,attack,43,10
662,0.0,0,0,20,24,attack,43,10
664,0.0,0,0,17,24,attack,43,10
665,0.0,0,0,17,24,attack,43,10
667,0.0,0,0,15,24,attack,43,10
668,0.0,0,0,15,24,attack,43,10
670,0.0,0,0,14,24,attack,44,10
671,0.0,0,0,14,24,attack,44,10
673,0.0,0,0,12,24,attack,44,10
674,0.0,0,0,12,24,attack,44,10
676,0.0,0,0,11,24,attack,44,10
677,0.0,0,0,11,24,attack,44,10
679,0.0,0,0,12,24,attack,44,10
680,0.0,0,0,12,24,attack,44,10
682,0.0,0,0,13,24,attack,44,10
683,0.0,0,0,13,24,attack,44,10
685,0.0,0,0,13,24,attack,45,10
686,0.0,0,0,13,24,attack,45,10
688,0.0,0,0,16,24,attack,45,10
689,0.0,0,0,16,24,attack,45,10
691,0.0,0,0,13,24,attack,45,10
692,0.0,0,0,13,24,attack,45,10
694,0.0,0,0,12,24,attack,45,10
695,0.0,0,0,12,24,attack,45,10
697,0.0,0,0,18,24,attack,45,10
698,0.0,0,0,18,24,attack,45,10
700,0.0,0,0,16,24,attack,46,10
701,0.0,0,0,16,24,attack,46,10
703,0.0,0,0,20,24,attack,46,10
704,0.0,0,0,20,24,attack,46,10
706,0.0,0,0,12,24,attack,46,10
707,0.0,0,0,12,24,attack,46,10
709,0.0,0,0,12,24,attack,46,10
710,0.0,0,0,12,24,attack,46,10
712,0.0,0,0,18,24,attack,46,10
713,0.0,0,0,18,24,attack,46,10
715,0.0,0,0,17,24,attack,47,10
716,0.0,0,0,17,24,attack,47,10
718,0.0,0,0,20,24,attack,47,10
719,0.0,0,0,20,24,attack,47,10
721,0.0,0,0,18,24,attack,47,11
722,0.0,0,0,18,24,attack,47,11
724,0.0,0,0,11,24,attack,47,11
725,0.0,0,0,11,24,attack,47,11
727,0.0,0,0,14,24,attack,47,11
728,0.0,0,0,14,24,attack,47,11
730,0.0,0,0,11,24,attack,48,11
731,0.0,0,0,11,24,attack,48,11
733,0.0,0,0,12,24,attack,48,11
734,0.0,0,0,12,24,attack,48,11
736,0.0,0,0,11,24,attack,48,11
737,0.0,0,0,11,24,attack,48,11
739,0.0,0,0,12,24,attack,48,11
740,0.0,0,0,12,24,attack,48,11
742,0.0,0,0,16,24,attack,48,11
743,0.0,0,0,16,24,attack,48,11
745,0.0,0,0,13,24,attack,49,11
746,0.0,0,0,13,24,attack,49,11
748,0.0,0,0,12,24,attack,49,11
749,0.0,0,0,12,24,attack,49,11
751,0.0,0,0,14,24,attack,49,11
752,0.0,0,0,14,24,attack,49,11
754,0.0,0,0,13,24,attack,49,11
755,0.0,0,0,13,24,attack,49,11
757,0.0,0,0,19,24,attack,49,11
758,0.0,0,0,19,24,attack,49,11
760,0.0,0,0,16,24,attack,50,11
761,0.0,0,0,16,24,attack,50,11
763,0.0,0,0,20,24,attack,50,11
764,0.0,0,0,20,24,attack,50,11
766,0.0,0,0,11,24,attack,50,11
767,0.0,0,0,11,24,attack,50,11
769,0.0,0,0,17,24,attack,50,11
770,0.0,0,0,17,24,attack,50,11
772,0.0,0,0,12,24,attack,50,11
773,0.0,0,0,12,24,attack,50,11
775,0.0,0,0,12,24,attack,51,11
776,0.0,0,0,12,24,attack,51,11
778,0.0,0,0,17,24,attack,51,11
779,0.0,0,0,17,24,attack,51,11
781,0.0,0,0,19,24,attack,51,11
782,0.0,0,0,19,24,attack,51,11
784,0.0,0,0,12,24,attack,51,11
785,0.0,0,0,12,24,attack,51,11
787,0.0,0,0,14,24,attack,51,11
788,0.0,0,0,14,24,attack,51,11
790,0.0,0,0,17,24,attack,52,11
791,0.0,0,0,17,24,attack,52,11
793,0.0,0,0,16,24,attack,52,12
794,0.0,0,0,16,24,attack,52,12
796,0.0,0,0,18,24,attack,52,12
797,0.0,0,0,18,24,attack,52,12
799,0.0,0,0,17,24,attack,52,12
800,0.0,0,0,17,24,attack,52,12
802,0.0,0,0,19,24,attack,52,12
803,0.0,0,0,19,24,attack,52,12
805,0.0,0,0,17,24,attack,53,12
806,0.0,0,0,17,24,attack,53,12
808,0.0,0,0,15,24,attack,53,12
809,0.0,0,0,15,24,attack,53,12
811,0.0,0,0,12,24,attack,53,12
812,0.0,0,0,12,24,attack,53,12
814,0.0,0,0,14,24,attack,53,12
815,0.0,0,0,14,24,attack,53,12
817,0.0,0,0,12,24,attack,53,12
818,0.0,0,0,12,24,attack,53,12
820,0.0,0,0,20,24,attack,54,12
821,0.0,0,0,20,24,attack,54,12
823,0.0,0,0,15,24,attack,54,12
824,0.0,0,0,15,24,attack,54,12
826,0.0,0,0,13,24,attack,54,12
827,0.0,0,0,13,24,attack,54,12
829,0.0,0,0,13,24,attack,54,12
830,0.0,0,0,13,24,attack,54,12
832,0.0,0,0,17,24,attack,54,12
833,0.0,0,0,17,24,attack,54,12
835,0.0,0,0,16,24,attack,55,12
836,0.0,0,0,16,24,attack,55,12
838,0.0,0,0,11,24,attack,55,12
839,0.0,0,0,11,24,attack,55,12
841,0.0,0,0,15,24,attack,55,12
842,0.0,0,0,15,24,attack,55,12
844,0.0,0,0,20,24,attack,55,12
845,0.0,0,0,20,24,attack,55,12
847,0.0,0,0,14,24,attack,55,12
848,0.0,0,0,14,24,attack,55,12
850,0.0,0,0,12,24,attack,56,12
851,0.0,0,0,12,24,attack,56,12
853,0.0,0,0,11,24,attack,56,12
854,0.0,0,0,11,24,attack,56,12
856,0.0,0,0,11,24,attack,56,12
857,0.0,0,0,11,24,attack,56,12
859,0.0,0,0,13,24,attack,56,12
860,0.0,0,0,13,24,attack,56,12
862,0.0,0,0,12,24,attack,56,12
863,0.0,0,0,12,24,attack,56,12
865,0.0,0,0,13,24,attack,57,13
866,0.0,0,0,13,24,attack,57,13
868,0.0,0,0,19,24,attack,57,13
869,0.0,0,0,19,24,attack,57,13
871,0.0,0,0,17,24,attack,57,13
872,0.0,0,0,17,24,attack,57,13
874,0.0,0,0,18,24,attack,57,13
875,0.0,0,0,18,24,attack,57,13
877,0.0,0,0,20,24,attack,57,13
878,0.0,0,0,20,24,attack,57,13
880,0.0,0,0,12,24,attack,58,13
881,0.0,0,0,12,24,attack,58,13
883,0.0,0,0,20,24,attack,58,13
884,0.0,0,0,20,24,attack,58,13
886,0.0,0,0,17,24,attack,58,13
887,0.0,0,0,17,24,attack,58,13
889,0.0,0,0,19,24,attack,58,13
890,0.0,0,0,19,24,attack,58,13
892,0.0,0,0,16,24,attack,58,13
893,0.0,0,0,16,24,attack,58,13
895,0.0,0,0,12,24,attack,59,13
896,0.0,0,0,12,24,attack,59,13
898,0.0,0,0,16,24,attack,59,13
899,0.0,0,0,16,24,attack,59,13
901,0.0,0,0,15,24,attack,59,13
902,0.0,0,0,15,24,attack,59,13
904,0.0,0,0,13,24,attack,59,13
905,0.0,0,0,13,24,attack,59,13
907,0.0,0,0,20,24,attack,59,13
908,0.0,0,0,20,24,attack,59,13
910,0.0,0,0,13,24,attack,60,13
911,0.0,0,0,13,24,attack,60,13
913,0.0,0,0,15,24,attack,60,13
914,0.0,0,0,15,24,attack,60,13
916,0.0,0,0,15,24,attack,60,13
917,0.0,0,0,15,24,attack,60,13
919,0.0,0,0,11,24,attack,60,13
920,0.0,0,0,11,24,attack,60,13
922,0.0,0,0,12,24,attack,60,13
923,0.0,0,0,12,24,attack,60,13
925,0.0,0,0,20,24,attack,61,13
926,0.0,0,0,20,24,attack,61,13
928,0.0,0,0,16,24,attack,61,13
929,0.0,0,0,16,24,attack,61,13
931,0.0,0,0,11,24,attack,61,13
932,0.0,0,0,11,24,attack,61,13
934,0.0,0,0,19,24,attack,61,13
935,0.0,0,0,19,24,attack,61,13
937,0.0,0,0,18,24,attack,61,14
938,0.0,0,0,18,24,attack,61,14
940,0.0,0,0,15,24,attack,62,14
941,0.0,0,0,15,24,attack,62,14
943,0.0,0,0,20,24,attack,62,14
944,0.0,0,0,20,24,attack,62,14
946,0.0,0,0,16,24,attack,62,14
947,0.0,0,0,16,24,attack,62,14
949,0.0,0,0,15,24,attack,62,14
950,0.0,0,0,15,24,attack,62,14
952,0.0,0,0,20,24,attack,62,14
953,0.0,0,0,20,24,attack,62,14
955,0.0,0,0,17,24,attack,63,14
956,0.0,0,0,17,24,attack,63,14
958,0.0,0,0,16,24,attack,63,14
959,0.0,0,0,16,24,attack,63,14
961,0.0,0,0,11,24,attack,63,14
962,0.0,0,0,11,24,attack,63,14
964,0.0,0,0,14,24,attack,63,14
965,0.0,0,0,14,24,attack,63,14
967,0.0,0,0,14,24,attack,63,14
968,0.0,0,0,14,24,attack,63,14
970,0.0,0,0,12,24,attack,64,14
971,0.0,0,0,12,24,attack,64,14
973,0.0,0,0,20,24,attack,64,14
974,0.0,0,0,20,24,attack,64,14
976,0.0,0,0,20,24,attack,64,14
977,0.0,0,0,20,24,attack,64,14
979,0.0,0,0,17,24,attack,64,14
980,0.0,0,0,17,24,attack,64,14
982,0.0,0,0,18,24,attack,64,14
983,0.0,0,0,18,24,attack,64,14
985,0.0,0,0,14,24,attack,65,14
986,0.0,0,0,14,24,attack,65,14
988,0.0,0,0,15,24,attack,65,14
989,0.0,0,0,15,24,attack,65,14
991,0.0,0,0,14,24,attack,65,14
992,0.0,0,0,14,24,attack,65,14
994,0.0,0,0,18,24,attack,65,14
995,0.0,0,0,18,24,attack,65,14
997,0.0,0,0,12,24,attack,65,14
998,0.0,0,0,12,24,attack,65,14
1000,0.0,0,0,19,24,attack,66,14
1001,0.0,0,0,19,24,attack,66,14
